ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,date_start,impressions,spend,purchases,revenue
120211644023180668,Ex Back H1,120211644023120668,Ex Back,120211643546080668,Testing CBO - New Creatives - 26/10,2024-10-30,120,4.39,14,479.41
120211643373100668,Video 3 - Copy Variation 1,120211643373140668,Copy Variation 1,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-30,16,0.46,0,0.0
120211643373110668,Green - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-30,56,2.24,0,0.0
120210395878850668,Image 6,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-10-30,7,0.1,0,0.0
120211643373120668,Green - Copy Variation 1,120211643373140668,Copy Variation 1,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-30,141,4.14,0,0.0
120211643373130668,Inny wstep - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-30,38,0.68,0,0.0
120211643373150668,Video 1 - 08-24 - Copy Variation 1,120211643373140668,Copy Variation 1,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-30,714,14.92,7,239.7
120211643373160668,Inny wstep - Copy Variation 1,120211643373140668,Copy Variation 1,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-30,35,0.96,0,0.0
120211761181950668,Pink,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,35,0.43,0,0.0
120211644023150668,Love H1,120211644023110668,Love,120211643546080668,Testing CBO - New Creatives - 26/10,2024-10-31,467,11.89,7,239.7
120211643302970668,Green,120211643303090668,Original Copy,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-31,29,0.8,0,0.0
120211761181940668,Green,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,277,6.35,7,339.49
120210395878820668,Image 5,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-10-31,1,0.01,0,0.0
120211644023140668,General H2,120211644023090668,General,120211643546080668,Testing CBO - New Creatives - 26/10,2024-10-31,12,0.22,0,0.0
120211761181960668,Green,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,315,6.5,0,0.0
120211761181830668,White,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,9,0.11,0,0.0
120211643303020668,Video 1 - 08-24,120211643303090668,Original Copy,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-31,705,18.22,0,0.0
120210970753680668,Pink,120210970753690668,Pink,120209660513520668,AuraReveal | Testing Creatives,2024-10-31,4552,98.11,28,958.82
120211761181820668,Inny wstep,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,95,2.16,0,0.0
120211284504480668,White,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-10-31,21,0.32,0,0.0
120211358933990668,Inny wstep,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-10-31,335,6.7,0,0.0
120211644023080668,General H1,120211644023090668,General,120211643546080668,Testing CBO - New Creatives - 26/10,2024-10-31,1025,24.7,0,0.0
120211627054030668,Pink,120211627053860668,Pink,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-10-31,442,10.37,0,0.0
120210646786120668,White,120210646786200668,White,120209660513520668,AuraReveal | Testing Creatives,2024-10-31,4193,98.08,21,869.11
120211761181850668,Inny wstep,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,146,2.08,0,0.0
120211644023170668,Ex Back H2,120211644023120668,Ex Back,120211643546080668,Testing CBO - New Creatives - 26/10,2024-10-31,289,11.17,7,239.7
120211643359390668,Inny wstep,120211643303090668,Original Copy,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-31,41,0.63,0,0.0
120210907088390668,Green,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-10-31,115,2.95,0,0.0
120210533205600668,Inny wstep,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-10-31,114,1.93,0,0.0
120211761181800668,Janet,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,1,0.02,0,0.0
120211643373120668,Green - Copy Variation 1,120211643373140668,Copy Variation 1,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-31,189,5.72,0,0.0
120211644023100668,Ex Back H3,120211644023120668,Ex Back,120211643546080668,Testing CBO - New Creatives - 26/10,2024-10-31,12,0.52,0,0.0
120211643373090668,Video 3 - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-31,479,14.81,7,239.7
120211761181790668,White,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,11,0.24,0,0.0
120210533205590668,Video 3,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-10-31,1603,36.0,14,479.41
120211644023180668,Ex Back H1,120211644023120668,Ex Back,120211643546080668,Testing CBO - New Creatives - 26/10,2024-10-31,74,2.53,0,0.0
120211761170980668,Janet,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,1,0.0,0,0.0
120211358934400668,Image 3 auras,120211358935710668,Image 3 auras,120211358933100668,AuraReveal | Testing Creatives | Aura Analysis LP,2024-10-31,746,20.39,7,239.7
120211761170230668,Pink,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,63,0.97,0,0.0
120210395878760668,Video 1 - 08-24,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-10-31,1060,18.72,0,0.0
120211761181880668,Inny wstep,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,213,4.58,0,0.0
120211761181980668,Green,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,263,4.87,0,0.0
120211358933780668,Video 2,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-10-31,2,0.01,0,0.0
120211284504500668,White,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-10-31,82,1.98,0,0.0
120210907088340668,Inny wstep,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-10-31,48,1.28,0,0.0
120211643373160668,Inny wstep - Copy Variation 1,120211643373140668,Copy Variation 1,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-31,41,1.04,0,0.0
120211761181890668,White,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,2,0.01,0,0.0
120210395878900668,Video 1,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-10-31,3,0.0,0,0.0
120211358933800668,Video 3,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-10-31,1,0.01,0,0.0
120211627054050668,Red,120211627053880668,Red,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-10-31,1969,39.03,7,239.7
120211761181970668,Green,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,177,5.19,0,0.0
120211761181870668,Inny wstep,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,125,3.36,0,0.0
120211643373150668,Video 1 - 08-24 - Copy Variation 1,120211643373140668,Copy Variation 1,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-31,573,12.89,0,0.0
120210395878720668,Video 3,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-10-31,381,9.21,0,0.0
120211643373110668,Green - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-31,119,3.26,0,0.0
120211358933820668,Image 5,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-10-31,1,0.01,0,0.0
120211643373130668,Inny wstep - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-10-31,47,1.15,0,0.0
120211761170220668,Inny wstep,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,183,2.41,0,0.0
120211761181860668,White,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,5,0.08,0,0.0
120211761181920668,Pink,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,61,1.53,0,0.0
120211358933770668,Video 3,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-10-31,1959,50.02,14,479.41
120211761170210668,White,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,13,0.15,0,0.0
120211358933920668,White,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-10-31,25,0.45,0,0.0
120211358934070668,Video 1,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-10-31,8,0.34,0,0.0
120210395878770668,Image 2,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-10-31,1,0.01,0,0.0
120211761168420668,Green,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,461,6.52,0,0.0
120211761181930668,Pink,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,59,1.59,0,0.0
120211761181910668,Pink,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-10-31,101,2.01,0,0.0
120210907088330668,Green,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-10-31,470,15.39,0,0.0
120211358933940668,Video 3,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-10-31,6,0.06,0,0.0
120210395878850668,Image 6,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-10-31,1,0.04,0,0.0
120211761181890668,White,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,2,0.04,0,0.0
120211644023150668,Love H1,120211644023110668,Love,120211643546080668,Testing CBO - New Creatives - 26/10,2024-11-01,592,12.2,0,0.0
120210395878770668,Image 2,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-01,3,0.07,0,0.0
120211358933940668,Video 3,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-01,6,0.04,0,0.0
120211761181970668,Green,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,180,5.02,0,0.0
120211284504500668,White,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-11-01,122,2.68,0,0.0
120211358933990668,Inny wstep,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-01,542,10.31,0,0.0
120211761181830668,White,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,16,0.29,0,0.0
120211358934050668,Image 6,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-01,1,0.03,0,0.0
120211761181820668,Inny wstep,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,86,1.65,7,247.8
120211284504480668,White,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-01,7,0.14,0,0.0
120211358934070668,Video 1,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-01,8,0.09,0,0.0
120211644023140668,General H2,120211644023090668,General,120211643546080668,Testing CBO - New Creatives - 26/10,2024-11-01,228,6.9,7,239.7
120211761181910668,Pink,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,185,2.73,0,0.0
120211358934350668,Love Advise,120211358935740668,Love Advise - Interest-Based,120211358933100668,AuraReveal | Testing Creatives | Aura Analysis LP,2024-11-01,0,0.0,0,0.0
120211358934400668,Image 3 auras,120211358935710668,Image 3 auras,120211358933100668,AuraReveal | Testing Creatives | Aura Analysis LP,2024-11-01,886,20.15,7,239.7
120210395878790668,Video 2,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-01,1,0.0,0,0.0
120211643373120668,Green - Copy Variation 1,120211643373140668,Copy Variation 1,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-01,214,5.89,0,0.0
120211761181920668,Pink,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,176,3.03,0,0.0
120211761181930668,Pink,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,113,2.41,0,0.0
120210970753680668,Pink,120210970753690668,Pink,120209660513520668,AuraReveal | Testing Creatives,2024-11-01,4789,94.41,42,1438.22
120211644023100668,Ex Back H3,120211644023120668,Ex Back,120211643546080668,Testing CBO - New Creatives - 26/10,2024-11-01,16,0.26,0,0.0
120210395878760668,Video 1 - 08-24,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-01,1201,18.49,7,239.7
120210907088390668,Green,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-01,177,3.44,0,0.0
120211643373170668,Video 1 - 08-24 - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-01,0,0.0,0,0.0
120211627054030668,Pink,120211627053860668,Pink,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-01,473,10.98,0,0.0
120211761181790668,White,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,8,0.1,0,0.0
120211761170230668,Pink,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,170,2.26,0,0.0
120211761170220668,Inny wstep,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,233,2.71,0,0.0
120210907088340668,Inny wstep,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-11-01,2,0.01,0,0.0
120211627054050668,Red,120211627053880668,Red,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-01,1945,34.93,7,239.7
120211761170210668,White,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,25,0.64,0,0.0
120211761168420668,Green,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,291,4.29,0,0.0
120210907088330668,Green,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-11-01,425,8.94,0,0.0
120211761181940668,Green,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,203,5.0,0,0.0
120211643373130668,Inny wstep - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-01,50,1.03,0,0.0
120211643302970668,Green,120211643303090668,Original Copy,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-01,50,1.67,0,0.0
120211761181950668,Pink,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,53,0.72,7,239.7
120210395878850668,Image 6,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-01,2,0.03,0,0.0
120211643303020668,Video 1 - 08-24,120211643303090668,Original Copy,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-01,670,15.06,0,0.0
120210395878820668,Image 5,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-01,4,0.01,0,0.0
120211644023180668,Ex Back H1,120211644023120668,Ex Back,120211643546080668,Testing CBO - New Creatives - 26/10,2024-11-01,242,5.77,0,0.0
120211761181960668,Green,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,306,4.63,0,0.0
120210646786120668,White,120210646786200668,White,120209660513520668,AuraReveal | Testing Creatives,2024-11-01,4325,93.99,28,958.82
120211644023170668,Ex Back H2,120211644023120668,Ex Back,120211643546080668,Testing CBO - New Creatives - 26/10,2024-11-01,500,13.52,0,0.0
120210533205600668,Inny wstep,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-11-01,525,10.43,0,0.0
120211643359390668,Inny wstep,120211643303090668,Original Copy,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-01,87,1.65,0,0.0
120211761181980668,Green,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,379,5.94,0,0.0
120210533205590668,Video 3,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-11-01,1625,33.17,0,0.0
120211643373090668,Video 3 - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-01,565,13.55,7,239.7
120211644023080668,General H1,120211644023090668,General,120211643546080668,Testing CBO - New Creatives - 26/10,2024-11-01,73,4.8,0,0.0
120210395878950668,Video 3,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-01,2,0.03,0,0.0
120210395878720668,Video 3,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-01,383,7.25,0,0.0
120211643373160668,Inny wstep - Copy Variation 1,120211643373140668,Copy Variation 1,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-01,72,1.41,0,0.0
120210395878900668,Video 1,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-01,1,0.01,0,0.0
120211358933780668,Video 2,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-01,1,0.03,0,0.0
120211761181880668,Inny wstep,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,278,3.43,0,0.0
120211761181870668,Inny wstep,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,139,2.62,0,0.0
120211358933800668,Video 3,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-01,2,0.02,0,0.0
120211761181860668,White,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,11,0.35,0,0.0
120211358933820668,Image 5,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-01,2,0.05,0,0.0
120211643373110668,Green - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-01,116,3.82,0,0.0
120211358933770668,Video 3,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-01,2265,45.62,7,329.41
120211643373150668,Video 1 - 08-24 - Copy Variation 1,120211643373140668,Copy Variation 1,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-01,559,11.19,0,0.0
120211358933920668,White,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-01,40,0.66,0,0.0
120211761181850668,Inny wstep,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-01,160,2.16,0,0.0
120211761181950668,Pink,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-02,224,3.68,0,0.0
120210395878720668,Video 3,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-02,167,3.1,0,0.0
120210395878760668,Video 1 - 08-24,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-02,714,11.6,0,0.0
120210395878870668,Video 3,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-02,3,0.02,0,0.0
120210395878900668,Video 1,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-02,2,0.03,0,0.0
120210395878950668,Video 3,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-02,1,0.01,0,0.0
120210533205590668,Video 3,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-11-02,672,13.65,14,719.41
120210533205600668,Inny wstep,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-11-02,162,2.86,0,0.0
120210646786120668,White,120210646786200668,White,120209660513520668,AuraReveal | Testing Creatives,2024-11-02,4324,93.41,42,1438.22
120210907088330668,Green,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-11-02,160,3.55,0,0.0
120210907088340668,Inny wstep,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-11-02,17,0.34,0,0.0
120210907088390668,Green,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-02,112,2.36,0,0.0
120210970753680668,Pink,120210970753690668,Pink,120209660513520668,AuraReveal | Testing Creatives,2024-11-02,4649,97.5,21,719.11
120211284504480668,White,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-02,21,0.47,0,0.0
120211284504500668,White,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-11-02,108,3.94,7,239.7
120211358933770668,Video 3,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-02,975,19.54,7,239.7
120211358933780668,Video 2,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-02,1,0.01,0,0.0
120211358933800668,Video 3,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-02,1,0.0,0,0.0
120211358933820668,Image 5,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-02,2,0.08,0,0.0
120211358933920668,White,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-02,45,0.91,0,0.0
120211358933940668,Video 3,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-02,2,0.02,0,0.0
120211358933990668,Inny wstep,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-02,258,4.97,0,0.0
120211358934070668,Video 1,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-02,2,0.03,0,0.0
120211358934400668,Image 3 auras,120211358935710668,Image 3 auras,120211358933100668,AuraReveal | Testing Creatives | Aura Analysis LP,2024-11-02,1306,33.35,0,0.0
120211358935210668,Love Magnet 2,120211358935700668,Love Magnet 2 - Interest-Based,120211358933100668,AuraReveal | Testing Creatives | Aura Analysis LP,2024-11-02,545,17.46,0,0.0
