ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,date_start,impressions,spend,purchases,revenue
120211761181870668,Inny wstep,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,196,3.82,0,0.0
120211761181880668,Inny wstep,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,108,1.38,0,0.0
120211761181890668,White,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,84,1.96,0,0.0
120211863246170668,Ex Back V4,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,48,1.45,0,0.0
120211761181910668,Pink,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,1115,15.83,0,0.0
120211761181920668,Pink,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,1037,16.49,14,499.69
120210970753680668,Pink,120210970753690668,Pink,120209660513520668,AuraReveal | Testing Creatives,2024-11-05,5050,113.96,7,239.7
120211761181930668,Pink,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,421,8.98,0,0.0
120211761181940668,Green,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,610,11.72,0,0.0
120210646786120668,White,120210646786200668,White,120209660513520668,AuraReveal | Testing Creatives,2024-11-05,5292,110.6,56,1917.63
120211761181950668,Pink,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,264,3.33,0,0.0
120211761181960668,Green,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,214,4.46,7,246.3
120210395878760668,Video 1 - 08-24,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-05,0,0.0,0,0.0
120211761181970668,Green,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,191,4.6,0,0.0
120211761181980668,Green,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,185,2.66,0,0.0
120211863183880668,Money M1,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,1441,45.49,28,958.82
120211863183890668,Money M2,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,477,13.23,0,0.0
120211863183900668,Ex Back V3,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,472,13.55,0,0.0
120211863183910668,Ex Back V2,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,170,5.98,0,0.0
120211863183940668,Love L2,120211863184000668,Love,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,229,6.47,0,0.0
120211863183970668,Money M3,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,80,2.26,0,0.0
120211760571070668,Pink,120211760258930668,Pink,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-06,3325,57.67,35,1227.26
120211863183890668,Money M2,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,151,4.7,0,0.0
120211761181930668,Pink,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,14,0.43,0,0.0
120211761181850668,Inny wstep,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,288,4.03,0,0.0
120211863183880668,Money M1,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,1689,43.77,7,329.41
120211358933770668,Video 3,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-06,0,0.0,0,0.0
120211761181980668,Green,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,8,0.1,0,0.0
120211922238940668,TikTokVibe - Audio 1,120211922238970668,TikTokVibe - Audio 1,120211358933100668,AuraReveal | Testing Creatives | Aura Analysis LP,2024-11-06,1277,24.53,0,0.0
120211761170220668,Inny wstep,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,2,0.02,0,0.0
120211760613040668,Janet DCO,120211760613070668,Janet DCO,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-06,412,10.88,0,0.0
120211761181970668,Green,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,114,3.83,0,0.0
120211761181940668,Green,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,861,17.04,7,432.25
120211761170980668,Janet,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,8,0.14,0,0.0
120211922238950668,TikTokVibe - Audio 2,120211922238960668,TikTokVibe - Audio 2,120211358933100668,AuraReveal | Testing Creatives | Aura Analysis LP,2024-11-06,1220,24.07,0,0.0
120211627054030668,Pink,120211627053860668,Pink,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-06,1820,31.24,21,719.11
120210646786120668,White,120210646786200668,White,120209660513520668,AuraReveal | Testing Creatives,2024-11-06,6267,128.73,63,2157.34
120211643373090668,Video 3 - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-06,0,0.0,0,0.0
120211760528300668,Inny wstep,120211760201540668,Inny wstep,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-06,819,14.07,0,0.0
120211761170210668,White,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,3,0.05,0,0.0
120211761181960668,Green,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,336,5.76,0,0.0
120211761181950668,Pink,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,19,0.23,0,0.0
120211761181890668,White,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,2,0.13,0,0.0
120211627054050668,Red,120211627053880668,Red,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-06,5728,89.67,21,808.81
120211761168420668,Green,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,24,0.36,0,0.0
120211761181790668,White,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,8,0.11,0,0.0
120211760553530668,White,120211760201480668,White,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-06,869,18.91,7,246.96
120211761181820668,Inny wstep,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,375,5.1,0,0.0
120211863183970668,Money M3,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,66,2.33,0,0.0
120211761181840668,Janet,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,19,0.3,0,0.0
120211761181800668,Janet,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,22,0.15,0,0.0
120211761170230668,Pink,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,781,9.49,0,0.0
120211863183980668,Love L3,120211863184000668,Love,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,216,5.04,0,0.0
120211761181910668,Pink,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,962,15.63,7,245.64
120211761181870668,Inny wstep,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,539,10.41,0,0.0
120211761181830668,White,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,176,3.28,7,397.27
120211863246160668,Money M4,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,139,3.35,0,0.0
120210970753680668,Pink,120210970753690668,Pink,120209660513520668,AuraReveal | Testing Creatives,2024-11-06,6058,127.81,35,1210.22
120211863246170668,Ex Back V4,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,27,0.73,0,0.0
120211863183940668,Love L2,120211863184000668,Love,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,272,7.21,0,0.0
120211863183990668,Ex Back V1,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,72,1.57,0,0.0
120211761181880668,Inny wstep,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,575,9.94,7,239.7
120211761181920668,Pink,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,2094,33.64,7,401.23
120211761181860668,White,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,319,6.35,0,0.0
120211863183910668,Ex Back V2,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,529,15.75,0,0.0
120211760508150668,Green,120211760201510668,[Temp Off] Green,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-06,935,19.78,14,583.93
120211761181810668,Janet,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,11,0.28,0,0.0
120211761181760668,Janet,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,12,0.22,0,0.0
120211863183900668,Ex Back V3,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,670,17.1,7,239.7
120211922238950668,TikTokVibe - Audio 2,120211922238960668,TikTokVibe - Audio 2,120211358933100668,AuraReveal | Testing Creatives | Aura Analysis LP,2024-11-07,981,19.88,0,0.0
120211761181790668,White,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,29,0.36,0,0.0
120211761181870668,Inny wstep,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,328,6.18,0,0.0
120211863183990668,Ex Back V1,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-07,26,0.44,0,0.0
120211863246160668,Money M4,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-07,170,3.3,0,0.0
120211761181760668,Janet,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,10,0.19,0,0.0
120211760528300668,Inny wstep,120211760201540668,Inny wstep,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-07,684,11.4,0,0.0
120211761181880668,Inny wstep,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,717,9.46,0,0.0
120211761170980668,Janet,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,1,0.01,0,0.0
120211761181890668,White,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,76,1.45,0,0.0
120211761170230668,Pink,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,580,9.1,0,0.0
120211760508150668,Green,120211760201510668,[Temp Off] Green,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-07,1057,22.86,0,0.0
120211761181910668,Pink,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,1334,19.38,21,740.17
120210970753680668,Pink,120210970753690668,Pink,120209660513520668,AuraReveal | Testing Creatives,2024-11-07,6278,123.59,14,239.7
120211863183970668,Money M3,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-07,14,0.15,0,0.0
120211761181920668,Pink,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,1798,28.04,14,681.97
120211627054030668,Pink,120211627053860668,Pink,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-07,2433,46.93,7,239.7
120211863246170668,Ex Back V4,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-07,21,0.42,0,0.0
120211761181930668,Pink,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,624,16.0,7,348.61
120211761170220668,Inny wstep,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,4,0.18,0,0.0
120211761181940668,Green,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,634,11.73,7,248.94
120210646786120668,White,120210646786200668,White,120209660513520668,AuraReveal | Testing Creatives,2024-11-07,5928,127.77,77,3217.55
120211761170210668,White,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,16,0.9,0,0.0
120211761181950668,Pink,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,2,0.04,0,0.0
120211761168420668,Green,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,15,0.62,0,0.0
120211922238940668,TikTokVibe - Audio 1,120211922238970668,TikTokVibe - Audio 1,120211358933100668,AuraReveal | Testing Creatives | Aura Analysis LP,2024-11-07,999,20.73,7,239.7
120211761181960668,Green,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,322,5.45,0,0.0
120211627054050668,Red,120211627053880668,Red,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-07,6706,104.29,49,1779.33
120211760613040668,Janet DCO,120211760613070668,Janet DCO,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-07,423,8.87,0,0.0
120211761181970668,Green,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,276,9.49,7,246.48
120211761181980668,Green,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,8,0.13,0,0.0
120211760571070668,Pink,120211760258930668,Pink,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-07,4271,76.16,49,1903.71
120211863183880668,Money M1,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-07,2845,65.89,28,1048.82
120211863183890668,Money M2,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-07,81,2.19,0,0.0
120211863183900668,Ex Back V3,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-07,317,8.09,0,0.0
120211863183980668,Love L3,120211863184000668,Love,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-07,168,4.68,0,0.0
120211863183910668,Ex Back V2,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-07,225,7.33,0,0.0
120211863183940668,Love L2,120211863184000668,Love,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-07,290,6.72,0,0.0
120211760553530668,White,120211760201480668,White,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-07,890,18.53,14,453.79
120211761181830668,White,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,294,5.38,0,0.0
120211761181840668,Janet,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,23,0.25,0,0.0
120211761181820668,Inny wstep,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,262,4.13,0,0.0
120211761181850668,Inny wstep,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,241,3.0,0,0.0
120211761181810668,Janet,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,10,0.18,0,0.0
120211761181800668,Janet,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,40,0.44,0,0.0
120211761181860668,White,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,282,5.42,0,0.0
120211627054050668,Red,120211627053880668,Red,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-08,6074,101.48,14,509.41
120210646786120668,White,120210646786200668,White,120209660513520668,AuraReveal | Testing Creatives,2024-11-08,5196,112.63,42,1338.32
120210970753680668,Pink,120210970753690668,Pink,120209660513520668,AuraReveal | Testing Creatives,2024-11-08,5005,102.54,7,389.71
120211761181980668,Green,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,60,0.82,0,0.0
120211761170230668,Pink,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,444,5.25,0,0.0
120211760319490668,Green,120211760319520668,Int-Metaphysics,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2024-11-08,18,0.49,0,0.0
120211761181930668,Pink,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,1691,37.95,7,243.48
120211761181810668,Janet,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,19,0.32,0,0.0
120211863183880668,Money M1,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-08,3235,67.54,14,629.11
120211760319510668,Video 1 - 08-24,120211760319520668,Int-Metaphysics,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2024-11-08,1078,13.32,0,0.0
120211760340420668,Green,120211760340250668,Int-Metaphysics  Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2024-11-08,7,0.24,0,0.0
120211761181890668,White,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,268,8.03,7,247.2
120211863183890668,Money M2,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-08,168,4.43,0,0.0
120211761170220668,Inny wstep,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,98,1.08,0,0.0
120211760328820668,White,120211760328830668,Happily Divorced,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2024-11-08,10,0.22,0,0.0
120211627054030668,Pink,120211627053860668,Pink,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-08,3008,57.76,21,868.81
120211761170980668,Janet,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,3,0.06,0,0.0
120211761181870668,Inny wstep,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,250,6.29,0,0.0
120211760328860668,Inny wstep,120211760328830668,Happily Divorced,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2024-11-08,10,0.2,0,0.0
120211761181920668,Pink,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,3027,50.84,35,1736.19
120211761181850668,Inny wstep,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,287,4.68,0,0.0
120211760553530668,White,120211760201480668,White,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-08,1030,19.56,14,490.69
120211760328910668,Video 3,120211760328830668,Happily Divorced,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2024-11-08,2241,35.52,7,279.48
120211760340270668,Green,120211760340210668,Int-Motivation  Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2024-11-08,4,0.0,0,0.0
120211760528300668,Inny wstep,120211760201540668,Inny wstep,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-08,692,12.98,14,540.25
120211863183940668,Love L2,120211863184000668,Love,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-08,398,11.68,0,0.0
120211761181880668,Inny wstep,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,194,2.55,7,239.7
120211761181830668,White,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,338,5.02,0,0.0
120211761181800668,Janet,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,54,0.9,0,0.0
120211761181910668,Pink,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,1289,21.4,7,276.0
120211760340260668,White,120211760340210668,Int-Motivation  Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2024-11-08,1,0.0,0,0.0
120211760508150668,Green,120211760201510668,[Temp Off] Green,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-08,1622,36.75,28,1261.52
120211761168420668,Green,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,200,3.41,0,0.0
120211761181950668,Pink,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,306,4.38,0,0.0
120211760340370668,Video 3,120211760340210668,Int-Motivation  Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2024-11-08,746,11.92,7,276.42
120211760340400668,Video 3,120211760340250668,Int-Metaphysics  Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2024-11-08,768,10.96,0,0.0
120211761181860668,White,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,395,7.89,0,0.0
120211761181960668,Green,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,322,8.03,0,0.0
120211863183970668,Money M3,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-08,25,0.3,0,0.0
120211761181840668,Janet,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,6,0.13,0,0.0
120211761181940668,Green,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,716,15.41,7,248.76
120211760613060668,Ultimate test DCO,120211760613050668,Ultimate test,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2024-11-08,471,10.41,0,0.0
120211761181820668,Inny wstep,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,422,7.23,0,0.0
120211760340340668,Video 1 - 08-24,120211760340210668,Int-Motivation  Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2024-11-08,170,2.37,0,0.0
120211760340410668,Inny wstep,120211760340250668,Int-Metaphysics  Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2024-11-08,2,0.01,0,0.0
120211761181760668,Janet,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,23,0.42,0,0.0
120211761181970668,Green,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,390,12.08,7,367.39
120211761170210668,White,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,67,0.84,0,0.0
120210395878720668,Video 3,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-08,0,0.0,7,239.7
120211761181790668,White,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-08,191,2.56,0,0.0
120211863183980668,Love L3,120211863184000668,Love,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-08,222,4.61,7,239.7
120211760571070668,Pink,120211760258930668,Pink,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-08,5135,87.26,42,1509.93
